id_segmento,x0,y0,x1,y1,id_rama
2189,200.0989397591687,44.65264716524711,199.93597446235464,45.63927896690075,236
2190,203.38439260127782,39.32187478976041,204.03052982062604,38.55865352841285,237
2191,227.51377494682527,100.72062724301247,227.85166377735368,101.66181327042902,238
2192,198.54333017200108,44.40764193688401,198.02248194429072,45.26129123471713,239
2193,257.98812325747946,49.51104868369402,258.63903409860654,48.751894498496306,240
2194,225.72419871465166,100.58406261261054,225.91583963786698,101.5655277197586,241
2195,234.21559054367594,105.66228132908388,234.24906299948898,106.66172096943333,222
2196,240.6729544282168,109.11578609748086,240.9625195550122,110.07294441110717,223
2197,153.7693391614123,117.55565882414201,152.81912042168534,117.24407521309718,230
2198,203.78214139984587,43.44778371018399,204.59895756263913,44.02468175680896,233
2199,263.15219413212753,55.727690614964125,263.9696597561702,56.30366800471873,234
2200,170.138133138231,93.82471007233053,169.9140921235752,94.79928978879911,235
2201,199.93597446235464,45.63927896690075,199.76493075673264,46.62454240921813,236
2202,204.03052982062604,38.55865352841285,204.7471135141029,37.861152409959935,237
2203,227.85166377735368,101.66181327042902,228.42385889392017,102.48193079162795,238
2204,198.02248194429072,45.26129123471713,197.7421299435258,46.22118849779642,239
2205,258.63903409860654,48.751894498496306,259.32345522964266,48.02280759325711,240
2206,225.91583963786698,101.5655277197586,226.0858257421514,102.55097417916176,241
2207,240.6729544282168,109.11578609748086,241.40230434088483,109.79992694912703,242
2208,198.02248194429072,45.26129123471713,197.29974135808686,45.95241064918449,243
2209,234.24906299948898,106.66172096943333,234.05556076405145,107.6428208037421,222
2210,152.81912042168534,117.24407521309718,152.0054415803103,116.66276054521188,230
2211,204.59895756263913,44.02468175680896,205.53802886605308,44.36840415512545,233
2212,263.9696597561702,56.30366800471873,264.899371892462,56.67195504444687,234
2213,169.9140921235752,94.79928978879911,169.8935350516148,95.79907846986748,235
2214,204.7471135141029,37.861152409959935,205.34426539270063,37.05902421952702,237
2215,228.42385889392017,102.48193079162795,229.15512436357977,103.16402375661403,238
2216,197.7421299435258,46.22118849779642,197.5835421450273,47.20853337683687,239
2217,259.32345522964266,48.02280759325711,259.8036122646722,47.14562504571548,240
2218,226.0858257421514,102.55097417916176,226.369093931111,103.5100149150659,241
2219,241.40230434088483,109.79992694912703,242.22469163508768,110.36885500989897,242
2220,197.29974135808686,45.95241064918449,196.48413321303016,46.53101531017259,243
2221,240.9625195550122,110.07294441110717,240.5649932990472,110.99053521087494,244
2222,263.9696597561702,56.30366800471873,264.59067056454154,57.087470005153776,245
2223,204.7471135141029,37.861152409959935,204.8631981156697,36.86791308065452,246
2224,234.05556076405145,107.6428208037421,233.7467866002754,108.59395618621107,222
2225,152.0054415803103,116.66276054521188,151.3222842021786,115.93248936496154,230
2226,205.53802886605308,44.36840415512545,206.53521558701482,44.44336176673075,233
2227,169.8935350516148,95.79907846986748,170.03584116038584,96.78890116682206,235
2228,229.15512436357977,103.16402375661403,229.98004538417078,103.72927176394099,238
2229,259.8036122646722,47.14562504571548,260.1501414748657,46.207585863973755,240
2230,226.369093931111,103.5100149150659,226.72948273006566,104.44281709859037,241
2231,242.22469163508768,110.36885500989897,243.00891472699496,110.98933397176583,242
2232,196.48413321303016,46.53101531017259,195.63661540103186,47.061782263124286,243
2233,240.5649932990472,110.99053521087494,240.19685882877872,111.9203077700528,244
2234,264.59067056454154,57.087470005153776,265.26768223212616,57.82344228856823,245
2235,204.8631981156697,36.86791308065452,204.8411436286575,35.86815631043356,246
2236,197.5835421450273,47.20853337683687,197.06474293149006,48.06342949686149,247
2237,233.7467866002754,108.59395618621107,233.5279853926247,109.56972564234843,222
2238,151.3222842021786,115.93248936496154,150.74838467668715,115.11356364510614,230
