t,x_max,A_max
2.2600000000000002,8.000000000520668,0.08426712743716575
2.2800000000000002,8.000000000622236,0.0840646337978696
2.3000000000000003,8.000000000741748,0.08386493676751428
2.32,8.00000000088205,0.08366798111768634
2.34,8.000000001046367,0.08347371309175669
2.36,8.000000001238368,0.08328208035497368
2.38,8.000000001462212,0.08309303194660342
2.4,8.000000001722613,0.08290651823401894
2.42,8.000000002024892,0.08272249086864511
2.44,8.000000002375034,0.0825409027436716
2.46,8.000000002779792,0.08236170795345077
2.48,8.000000003246742,0.08218486175450167
2.5,8.000000003784368,0.08201032052804615
2.52,8.000000004402164,0.0818380417440059
2.54,8.000000005110738,0.08166798392639442
2.56,8.000000005921907,0.08150010662004009
2.58,8.00000000684883,0.08133437035858045
2.6,8.000000007906127,0.081170736633671
2.62,8.000000009110016,0.08100916786535428
2.64,8.000000010478459,0.08084962737353817
2.66,8.000000012031311,0.08069207935053456
2.68,8.000000013790498,0.08053648883461248
2.7,8.000000015780197,0.08038282168452136
2.72,8.000000018027015,0.08023104455494325
2.74,8.000000020560197,0.08008112487283373
2.7600000000000002,8.000000023411848,0.07993303081461423
2.7800000000000002,8.00000002661715,0.07978673128417961
2.8000000000000003,8.000000030214627,0.07964219589168699
2.82,8.00000003424639,0.07949939493309312
2.84,8.000000038758403,0.07935829937040956
2.86,8.000000043800785,0.07921888081264587
2.88,8.000000049428115,0.07908111149741294
2.9,8.000000055699754,0.07894496427315958
2.92,8.000000062680183,0.07881041258201663
2.94,8.000000070439356,0.07867743044322455
2.96,8.000000079053097,0.078545992437121
2.98,8.000000088603468,0.07841607368966619
3.0,8.000000099179212,0.07828764985748501
3.02,8.000000110876169,0.07816069711340552
3.04,8.000000123797738,0.07803519213247456
3.06,8.000000138055356,0.07791111207843195
3.08,8.000000153768994,0.07778843459062586
3.1,8.000000171067683,0.07766713777135212
3.12,8.000000190090057,0.07754720017360164
3.14,8.00000021098492,0.0774286007892003
3.16,8.000000233911821,0.07731131903732687
3.18,8.000000259041695,0.0771953347533944
3.2,8.000000286557478,0.07708062817828196
3.22,8.0000003166548,0.07696717994790342
3.24,8.00000034954262,0.07685497108310138
3.2600000000000002,8.000000385443997,0.07674398297985378
3.2800000000000002,8.000000424596795,0.07663419739978228
3.3000000000000003,8.000000467254463,0.07652559646095124
3.3200000000000003,8.000000513686832,0.07641816262894705
3.34,8.000000564180901,0.07631187870822762
3.36,8.000000619041732,0.07620672783373247
3.38,8.00000067859329,0.07610269346274434
3.4,8.000000743179351,0.07599975936699319
3.42,8.000000813164425,0.0758979096249944
3.44,8.000000888934727,0.07579712861461287
3.46,8.000000970899166,0.07569740100584525
3.48,8.000001059490314,0.07559871175381269
3.5,8.000001155165503,0.07550104609195696
3.52,8.000001258407854,0.07540438952543314
3.54,8.000001369727405,0.07530872782469208
3.56,8.00000148966221,0.07521404701924604
3.58,8.00000161877951,0.07512033339161182
3.6,8.000001757676893,0.07502757347142507
3.62,8.000001906983563,0.07493575402972029
3.64,8.000002067361502,0.0748448620733709
3.66,8.000002239506806,0.07475488483968426
3.68,8.000002424150939,0.07466580979114652
3.7,8.000002622062071,0.07457762461031231
3.72,8.000002834046452,0.07449031719483483
3.74,8.000003060949744,0.07440387565263148
3.7600000000000002,8.000003303658497,0.07431828829718107
3.7800000000000002,8.000003563101519,0.07423354364294803
3.8000000000000003,8.000003840251377,0.0741496304009298
3.8200000000000003,8.000004136125906,0.07406653747432361
3.84,8.000004451789659,0.0739842539543085
3.86,8.000004788355522,0.0739027691159394
3.88,8.000005146986243,0.07382207241414962
3.9,8.000005528896065,0.07374215347985827
3.92,8.000005935352293,0.07366300211617949
3.94,8.000006367676995,0.07358460829473036
3.96,8.000006827248654,0.07350696215203457
3.98,8.000007315503858,0.0734300539860186
4.0,8.000007833939035,0.07335387425259804
4.0200000000000005,8.000008384112194,0.073278413562351
4.04,8.000008967644689,0.0732036626772762
4.0600000000000005,8.000009586223008,0.07312961250763308
4.08,8.000010241600604,0.07305625410886163
4.1,8.000010935599718,0.07298357867857937
4.12,8.000011670113249,0.07291157755365339
4.14,8.000012447106592,0.07284024220734531
4.16,8.000013268619618,0.07276956424652675
4.18,8.000014136768513,0.0726995354089635
4.2,8.000015053747761,0.07263014756066631
4.22,8.000016021832108,0.07256139269330648
4.24,8.0000170433785,0.07249326292169417
4.26,8.000018120828134,0.07242575048131789
4.28,8.000019256708423,0.07235884772594332
4.3,8.000020453635058,0.07229254712526975
4.32,8.00002171431404,0.07222684126264257
4.34,8.000023041543756,0.07216172283282024
4.36,8.000024438217032,0.07209718463979414
4.38,8.000025907323263,0.07203321959465998
4.4,8.000027451950515,0.07196982071353916
4.42,8.000029075287609,0.07190698111554888
4.44,8.000030780626313,0.07184469402081956
4.46,8.000032571363468,0.0717829527485582
4.48,8.000034451003108,0.0717217507151567
4.5,8.00003642315871,0.07166108143234362
4.5200000000000005,8.00003849155532,0.07160093850537838
4.54,8.000040660031779,0.0715413156312867
4.5600000000000005,8.000042932542907,0.07148220659713624
4.58,8.00004531316175,0.07142360527835119
4.6000000000000005,8.000047806081767,0.07136550563706516
4.62,8.000050415619068,0.0713079017205109
4.64,8.000053146214691,0.07125078765944604
4.66,8.000056002436834,0.0711941576666142
4.68,8.000058988983072,0.07113800603524016
4.7,8.00006211068268,0.07108232713755827
4.72,8.000065372498877,0.07102711542337345
4.74,8.000068779531086,0.07097236541865379
4.76,8.000072337017226,0.07091807172415385
4.78,8.000076050336013,0.07086422901406815
4.8,8.000079925009228,0.07081083203471375
4.82,8.00008396670403,0.07075787560324145
4.84,8.00008818123523,0.07070535460637477
4.86,8.000092574567597,0.07065326399917597
4.88,8.000097152818192,0.07060159880383857
4.9,8.00010192225862,0.07055035410850546
4.92,8.0001068893174,0.07049952506611243
4.94,8.000112060582195,0.07044910689325583
4.96,8.000117442802214,0.07039909486908441
4.98,8.000123042890435,0.0703494843342143
5.0,8.000128867925998,0.0703002706896668
5.0200000000000005,8.000134925156432,0.07025144939582824
5.04,8.000141222000044,0.0702030159714317
5.0600000000000005,8.000147766048196,0.07015496599255955
5.08,8.000154565067595,0.0701072950916669
5.1000000000000005,8.000161627002651,0.07005999895662485
5.12,8.000168959977735,0.07001307332978365
5.14,8.000176572299502,0.06996651400705486
5.16,8.00018447245923,0.06992031683701232
5.18,8.000192669135068,0.06987447772001121
5.2,8.00020117119438,0.06982899260732515
5.22,8.000209987696014,0.0697838575003006
5.24,8.000219127892619,0.0697390684495283
5.26,8.000228601232921,0.06969462155403132
5.28,8.000238417364013,0.06965051296046935
5.3,8.000248586133678,0.06960673886235876
5.32,8.000259117592591,0.0695632954993082
5.34,8.000270021996684,0.06952017915626947
5.36,8.000281309809397,0.06947738616280288
5.38,8.000292991703912,0.06943491289235731
5.4,8.000305078565454,0.06939275576156423
5.42,8.000317581493588,0.06935091122954559
5.44,8.000330511804412,0.06930937579723524
5.46,8.000343881032853,0.06926814600671337
5.48,8.00035770093493,0.06922721844055402
5.5,8.000371983489982,0.06918658972118505
5.5200000000000005,8.000386740902899,0.06914625651026055
5.54,8.00040198560643,0.06910621550804516
5.5600000000000005,8.000417730263326,0.06906646345281031
5.58,8.000433987768673,0.06902699712024185
5.6000000000000005,8.000450771252034,0.06898781332285898
5.62,8.000468094079716,0.06894890890944433
5.64,8.000485969857019,0.06891028076448459
5.66,8.000504412430422,0.06887192580762184
5.68,8.000523435889754,0.0688338409931152
5.7,8.000543054570503,0.06879602330931249
5.72,8.000563283055952,0.0687584697781318
5.74,8.000584136179425,0.06872117745455275
5.76,8.000605629026444,0.06868414342611717
5.78,8.000627776936978,0.06864736481243906
5.8,8.000650595507592,0.06861083876472356
5.82,8.000674100593688,0.06857456246529488
5.84,8.000698308311621,0.0685385331271328
5.86,8.000723235041015,0.06850274799341774
5.88,8.000748897426808,0.06846720433708409
5.9,8.000775312381506,0.06843189946038176
5.92,8.00080249708741,0.06839683069444566
5.94,8.000830468998702,0.06836199539887289
5.96,8.000859245843674,0.06832739096130779
5.98,8.000888845626934,0.06829301479703424
6.0,8.000919286631532,0.06825886434857555
6.0200000000000005,8.000950587421165,0.06822493708530125
6.04,8.000982766842382,0.06819123050304114
6.0600000000000005,8.001015844026707,0.06815774212370607
6.08,8.00104983839285,0.06812446949491563
6.1000000000000005,8.001084769648918,0.06809141018963231
6.12,8.001120657794514,0.06805856180580218
6.140000000000001,8.001157523123013,0.06802592196600196
6.16,8.001195386223687,0.06799348831709236
6.18,8.001234267983904,0.06796125852987722
6.2,8.001274189591344,0.0679292302987691
6.22,8.00131517253617,0.06789740134146029
6.24,8.001357238613238,0.06786576939859976
6.26,8.001400409924264,0.06783433223347576
6.28,8.001444708880081,0.06780308763170384
6.3,8.00149015820283,0.06777203340092024
6.32,8.001536780928122,0.06774116737048075
6.34,8.001584600407362,0.06771048739116464
6.36,8.001633640309901,0.0676799913348836
6.38,8.001683924625254,0.06764967709439583
6.4,8.001735477665404,0.06761954258302495
6.42,8.001788324067032,0.06758958573438374
6.44,8.001842488793725,0.06755980450210249
6.46,8.001897997138318,0.0675301968595621
6.48,8.001954874725078,0.06750076079963158
6.5,8.002013147512065,0.06747149433441009
6.5200000000000005,8.002072841793371,0.06744239549497327
6.54,8.002133984201464,0.06741346233112382
6.5600000000000005,8.002196601709482,0.06738469291114633
6.58,8.00226072163352,0.06735608532156626
6.6000000000000005,8.002326371635027,0.0673276376669127
6.62,8.002393579723165,0.06729934806948544
6.640000000000001,8.002462374257123,0.0672712146691256
6.66,8.002532783948464,0.06724323562299031
6.68,8.002604837863645,0.06721540910533098
6.7,8.002678565426288,0.0671877333072752
6.72,8.0027539964197,0.06716020643661239
6.74,8.002831160989235,0.06713282671758283
6.76,8.002910089644825,0.06710559239067027
6.78,8.002990813263384,0.0670785017123978
6.8,8.003073363091325,0.06705155295512717
6.82,8.003157770747102,0.06702474440686136
6.84,8.003244068223738,0.06699807437105028
6.86,8.003332287891277,0.06697154116639975
6.88,8.003422462499515,0.06694514312668344
6.9,8.00351462518043,0.06691887860055798
6.92,8.003608809450936,0.0668927459513809
6.94,8.00370504921542,0.06686674355703168
6.96,8.003803378768454,0.06684086980973548
6.98,8.003903832797501,0.06681512311588987
7.0,8.004006446385581,0.06678950189589417
7.0200000000000005,8.004111255014003,0.06676400458398161
7.04,8.00421829456515,0.06673862962805417
7.0600000000000005,8.00432760132532,0.06671337548951992
7.08,8.00443921198747,0.06668824064313308
7.1000000000000005,8.004553163654094,0.06666322357683657
7.12,8.004669493840098,0.06663832279160697
7.140000000000001,8.00478824047572,0.06661353680130197
7.16,8.004909441909499,0.06658886413251022
7.18,8.005033136911148,0.06656430332440355
7.2,8.005159364674697,0.06653985292859145
7.22,8.005288164821463,0.06651551150897785
7.24,8.005419577403105,0.06649127764162009
7.26,8.005553642904774,0.06646714991459018
7.28,8.005690402248263,0.0664431269278381
7.3,8.00582989679518,0.06641920729305725
7.32,8.00597216835019,0.06639538963355196
7.34,8.006117259164244,0.06637167258410712
7.36,8.006265211937944,0.06634805479085971
7.38,8.00641606982481,0.06632453491117235
7.4,8.006569876434773,0.06630111161350875
7.42,8.006726675837523,0.06627778357731112
7.44,8.00688651256603,0.0662545494928794
7.46,8.007049431620048,0.0662314080612523
7.48,8.007215478469728,0.06620835799409022
7.5,8.00738469905915,0.06618539801355988
7.5200000000000005,8.007557139810034,0.06616252685222074
7.54,8.007732847625581,0.066139743252913
7.5600000000000005,8.007911869894018,0.06611704596864752
7.58,8.008094254492496,0.06609443376249716
7.6000000000000005,8.008280049791102,0.06607190540748983
7.62,8.008469304656572,0.06604945968650322
7.640000000000001,8.008662068456436,0.06602709539216094
7.66,8.00885839106305,0.0660048113267303
7.68,8.009058322857523,0.0659826063020217
7.7,8.009261914734042,0.06596047913928917
7.72,8.009469218104096,0.06593842866913283
7.74,8.00968028490059,0.06591645373140244
7.76,8.009895167582373,0.06589455317510252
7.78,8.01011391913854,0.06587272585829884
7.8,8.010336593092928,0.06585097064802622
7.82,8.010563243508653,0.06582928642019781
7.84,8.010793924992717,0.06580767205951549
7.86,8.01102869270064,0.06578612645938177
7.88,8.011267602341324,0.0657646485218129
7.9,8.01151071018173,0.0657432371573531
7.92,8.011758073051865,0.06572189128499026
7.94,8.012009748349708,0.06570060983207271
7.96,8.012265794046254,0.06567939173422717
7.98,8.012526268690692,0.065658235935278
8.0,8.012791231415527,0.0656371413871674
8.02,8.013060741941901,0.06561610704987704
8.040000000000001,8.013334860585001,0.06559513189135048
8.06,8.013613648259433,0.06557421488741697
8.08,8.013897166484837,0.06555335502171605
8.1,8.014185477391395,0.06553255128562359
8.120000000000001,8.014478643725774,0.06551180267817845
8.14,8.014776728856656,0.06549110820601052
8.16,8.015079796780837,0.06547046688326953
8.18,8.015387912129125,0.06544987773155501
8.2,8.01570114017251,0.06542933977984712
8.22,8.016019546828337,0.06540885206443851
8.24,8.016343198666483,0.06538841362886719
8.26,8.016672162915887,0.06536802352385009
8.28,8.017006507471057,0.0653476808072178
8.3,8.017346300898593,0.0653273845438501
8.32,8.017691612443928,0.06530713380561236
8.34,8.018042512038166,0.06528692767129284
8.36,8.018399070305033,0.06526676522654085
8.38,8.018761358567927,0.06524664556380572
8.4,8.019129448857148,0.06522656778227669
8.42,8.019503413916963,0.0652065309878235
8.44,8.019883327213307,0.06518653429293789
8.46,8.02026926294119,0.0651665768166757
8.48,8.02066129603232,0.06514665768460012
8.5,8.021059502162943,0.06512677602872531
8.52,8.021463957761803,0.06510693098746094
8.540000000000001,8.021874740018132,0.06508712170555754
8.56,8.022291926889904,0.06506734733405248
8.58,8.022715597112112,0.0650476070302167
8.6,8.023145830205323,0.0650278999575021
8.620000000000001,8.02358270648419,0.0650082252854898
8.64,8.024026307066341,0.06498858218983877
8.66,8.024476713881189,0.06496896985223546
8.68,8.02493400967906,0.06494938746034391
8.700000000000001,8.025398278040395,0.06492983420775655
8.72,8.025869603385196,0.06491030929394559
8.74,8.026348070982522,0.06489081192421522
8.76,8.026833766960129,0.06487134130965419
8.78,8.027326778314544,0.06485189666708922
8.8,8.02782719292093,0.06483247721903881
8.82,8.028335099543407,0.06481308219366784
8.84,8.028850587845474,0.06479371082474263
8.86,8.02937374840049,0.06477436235158654
8.88,8.029904672702603,0.06475503601903634
8.9,8.030443453177543,0.06473573107739887
8.92,8.030990183193953,0.06471644678240841
8.94,8.031544957074578,0.06469718239518463
8.96,8.032107870108016,0.06467793718219085
8.98,8.032679018560096,0.06465871041519317
9.0,8.033258499686358,0.06463950137121968
9.02,8.033846411743843,0.06462030933252062
9.040000000000001,8.034442854003645,0.0646011335865287
9.06,8.035047926763347,0.06458197342582012
9.08,8.035661731360193,0.06456282814807592
9.1,8.036284370183894,0.06454369705604394
9.120000000000001,8.036915946689904,0.06452457945750117
9.14,8.03755656541315,0.06450547466521661
9.16,8.038206331981703,0.06448638199691449
9.18,8.038865353130767,0.06446730077523807
9.200000000000001,8.039533736717095,0.06444823032771378
9.22,8.040211591733321,0.06442916998671587
9.24,8.040899028323127,0.06441011908943134
9.26,8.041596157795878,0.06439107697782555
9.28,8.042303092642333,0.06437204299860798
9.3,8.043019946550036,0.06435301650319854
9.32,8.04374683441939,0.06433399684769427
9.34,8.044483872379738,0.0643149833928364
9.36,8.045231177805952,0.0642959755039778
9.38,8.045988869335313,0.06427697255105083
9.4,8.046757066884398,0.06425797390853563
9.42,8.047535891666596,0.06423897895542868
9.44,8.048325466210086,0.0642199870752117
9.46,8.04912591437571,0.06420099765582107
9.48,8.049937361375322,0.06418201008961753
9.5,8.050759933790738,0.06416302377335611
9.52,8.051593759592727,0.06414403810815661
9.540000000000001,8.052438968160615,0.06412505249947421
9.56,8.053295690301903,0.06410606635707067
9.58,8.054164058272658,0.06408707909498557
9.6,8.055044205798104,0.06406809013150808
9.620000000000001,8.055936268093335,0.06404909888914906
9.64,8.05684038188516,0.06403010479461323
9.66,8.05775668543336,0.06401110727877199
9.68,8.058685318553225,0.06399210577663629
9.700000000000001,8.05962642263816,0.06397309972732991
9.72,8.060580140682415,0.06395408857406301
9.74,8.061546617304844,0.06393507176410601
9.76,8.062525998773003,0.06391604874876365
9.78,8.063518433027065,0.06389701898334953
9.8,8.064524069704973,0.06387798192716068
9.82,8.065543060167908,0.06385893704345262
9.84,8.066575557525761,0.0638398837994146
9.86,8.067621716663815,0.06382082166614508
9.88,8.068681694269367,0.06380175011862753
9.9,8.069755648859267,0.06378266863570645
9.92,8.070843740807568,0.06376357670006369
9.94,8.071946132374356,0.06374447379819494
9.96,8.073062987734383,0.06372535942038658
9.98,8.074194473006886,0.0637062330606927
10.0,8.075340756285602,0.06368709421691236
10.02,8.07650200766974,0.06366794239056711
10.040000000000001,8.077678399295097,0.06364877708687874
10.06,8.078870105366212,0.06362959781474728
10.08,8.080077302188968,0.06361040408672916
10.1,8.081300168203864,0.06359119541901569
10.120000000000001,8.082538884020023,0.06357197133141167
10.14,8.083793632449762,0.06355273134731426
10.16,8.085064598543946,0.06353347499369214
10.18,8.08635196962808,0.06351420180106467
10.200000000000001,8.087655935339008,0.0634949113034815
10.22,8.088976687662539,0.0634756030385022
10.24,8.090314420971664,0.06345627654717623
10.26,8.091669332065669,0.06343693137402302
10.28,8.093041620210123,0.06341756706701226
10.3,8.094431487177232,0.06339818317754443
10.32,8.095839137287836,0.06337877926043144
10.34,8.097264777453473,0.06335935487387752
10.36,8.098708617219865,0.06333990957946033
10.38,8.100170439364062,0.06332049257395266
10.4,8.101647628262949,0.06330143177040234
10.42,8.103143674620826,0.063282349645358
10.44,8.104658801599868,0.06326324577544137
10.46,8.106193235311036,0.06324411974048015
10.48,8.107747204865511,0.06322497112349061
10.5,8.109320942427113,0.06320579951066041
10.52,8.110914683265674,0.06318660449133134
10.540000000000001,8.112528665811963,0.06316738565798258
10.56,8.114163131713214,0.06314814260621372
10.58,8.115818325890581,0.06312887493472834
10.6,8.117494496597017,0.0631095822453174
10.620000000000001,8.119191895477448,0.06309026414284305
10.64,8.120910777628902,0.06307092023522232
10.66,8.122651401663799,0.06305155013341131
10.68,8.124414029772566,0.06303215345138913
10.700000000000001,8.126198927789279,0.06301272980614231
10.72,8.128006365258045,0.0629932788176492
10.74,8.129836615500926,0.06297380010886447
10.76,8.13168995568734,0.06295429330570387
10.78,8.133566666905377,0.06293475803702907
10.8,8.135467034234388,0.06291519393463262
10.82,8.137391346819252,0.06289560063322301
10.84,8.139339897946154,0.06287597777040999
10.86,8.141312985121012,0.06285632498668983
10.88,8.14331091014823,0.06283664192543092
10.9,8.145333979212596,0.06281692823285931
10.92,8.14738250296221,0.06279718355804445
10.94,8.149456796593725,0.06277740755288508
10.96,8.151557179939608,0.0627575998720952
10.98,8.153683977557248,0.06273776017319022
11.0,8.155837518819908,0.062717888116473
11.02,8.158018138010622,0.06269798336502039
11.040000000000001,8.160226174417534,0.06267804558466955
11.06,8.162461972431702,0.06265807444400455
11.08,8.164725881647332,0.06263806961434298
11.1,8.167018256964532,0.06261803076972283
11.120000000000001,8.16933945869398,0.06259795758688923
11.14,8.171689852664914,0.06257784974528154
11.16,8.174069810334869,0.0625577069270204
11.18,8.176479708902757,0.06253752881689492
11.200000000000001,8.178919931424252,0.06251731510235001
11.22,8.181390866930363,0.062497065473473716
11.24,8.183892910548414,0.06247677962298473
11.26,8.186426463626573,0.06245645724621999
11.28,8.188991933860953,0.06243609804112237
11.3,8.191589735426327,0.06241570170822847
11.32,8.194220289109545,0.06239526795065643
11.34,8.196884022446792,0.06237479647409393
11.36,8.199581369864033,0.06235428698678625
11.38,8.202312772821097,0.062333739199524424
11.4,8.20507867995919,0.06231315282563344
11.42,8.207879547252503,0.06229252758096057
11.44,8.210715838163333,0.062271863183863754
11.46,8.213588023801421,0.06225115935520014
11.48,8.216496583087352,0.062230415818314615
11.5,8.219442002920042,0.062209632299028456
11.52,8.22242477834853,0.06218880852562808
11.540000000000001,8.225445412748652,0.06216794422885387
11.56,8.228504418003729,0.062147039141889016
11.58,8.231602314690495,0.062126093000348555
11.6,8.234739632269681,0.062105105542268356
11.620000000000001,8.237916909281653,0.0620840765080943
11.64,8.24113469354724,0.06206300564067144
11.66,8.244393542374285,0.06204189268523325
11.68,8.24769402276906,0.06202073738939106
11.700000000000001,8.251036711653882,0.061999539503123376
11.72,8.254422196090625,0.0619782987787654
11.74,8.257851073509975,0.0619570149709986
11.76,8.261323951947041,0.06193568783684033
11.78,8.264841450283969,0.0619143171356335
11.8,8.268404198498313,0.06189290262903635
11.82,8.272012837918876,0.0618714440810123
11.84,8.275668021488647,0.061849941257819806
11.86,8.279370414034979,0.061828393928002316
11.88,8.28312069254738,0.06180680186237828
11.9,8.286919546462565,0.0617851648340313
11.92,8.290767677958883,0.0617634826183002
11.94,8.294665802258043,0.0617417549927692
11.96,8.298614647935258,0.061719981737258324
11.98,8.30251535246833,0.061698641167825106
12.0,8.306412112431953,0.06167750975363364
12.02,8.310358095906937,0.06165633212657004
12.040000000000001,8.314354005236154,0.061635108075744946
12.06,8.31840055568567,0.06161383739239215
12.08,8.322498475750344,0.06159251986985978
12.1,8.32664850746691,0.06157115530360149
12.120000000000001,8.330851406736853,0.06154974349116779
12.14,8.335107943657999,0.06152828423219732
12.16,8.339418902866026,0.06150677732840821
12.18,8.343785083885827,0.06148522258358953
12.200000000000001,8.348207301492712,0.06146361980359273
12.22,8.352686386084757,0.06144196879632316
12.24,8.357223184065692,0.06142026937173163
12.26,8.361818558239346,0.061398521341806046
12.280000000000001,8.366473388215573,0.06137672452056302
12.3,8.3711885708283,0.06135487872403953
12.32,8.375965020566605,0.0613329837702848
12.34,8.380803670017968,0.06131103947935193
12.36,8.385705470325489,0.06128904567328984
12.38,8.39067139165896,0.06126700217613505
12.4,8.395702423700435,0.061244908813903653
12.42,8.400799576144173,0.061222765414583255
12.44,8.40596387921273,0.061200571808124965
12.46,8.411196384188639,0.061178327826435445
12.48,8.416498163963235,0.06115603330336895
12.5,8.421870313601573,0.06113368807471951
12.52,8.427313950926496,0.06111129197821301
12.540000000000001,8.432830217120507,0.061088844853499406
12.56,8.438420277346747,0.06106634654214501
12.58,8.444085321390318,0.06104379688762467
12.6,8.449826564319926,0.06102119573531416
12.620000000000001,8.455645247171049,0.060998542932482414
12.64,8.461542637651538,0.06097583832828404
12.66,8.467520030869794,0.06095308177375162
12.68,8.473578750087684,0.060930273121788184
12.700000000000001,8.479720147497906,0.06090741222715973
12.72,8.48594560502705,0.06088449894648772
12.74,8.492256535166291,0.060861533138241566
12.76,8.498654381828935,0.060838514662731345
12.780000000000001,8.504702332881061,0.06081619208663601
12.8,8.510711330938284,0.06079401337623793
12.82,8.516796529670684,0.060771781002623086
12.84,8.522959114966437,0.060749494834139495
12.86,8.529200297129252,0.06072715474087848
12.88,8.535521311517721,0.060704760594668054
12.9,8.54192341920433,0.060682312269066216
12.92,8.548407907655609,0.0606598096393544
12.94,8.554976091434128,0.06063725258253087
12.96,8.561629312922534,0.060614640977304186
12.98,8.56836894307158,0.06059197470408664
13.0,8.575196382171614,0.06056925364498784
13.02,8.582113060649696,0.06054647768380811
