time,front_mean_all,front_sem_all,front_mean_alive,front_sem_alive,n_total,n_alive,survival_fraction,active_tips_mean_all,active_tips_mean_alive
117.0,53.4531980067098,3.07632397740231,76.14647289909139,2.8166257114057065,100,51,0.51,1.52,2.980392156862745
118.0,53.70830474350727,3.099916443483304,76.64668218692957,2.835944492888226,100,51,0.51,1.55,3.0392156862745097
119.0,53.94754175342558,3.1228040709419314,77.11577436323999,2.8570883286925874,100,51,0.51,1.53,3.0
120.0,54.170025826030475,3.145850902175728,77.87361760971868,2.9239618792692488,100,50,0.5,1.46,2.92
121.0,54.38898536940747,3.1701431396825943,78.82877592664771,2.9714539153679738,100,49,0.49,1.51,3.0816326530612246
122.0,54.60377366952958,3.1942369523676724,79.26711939628466,3.0044244535966653,100,49,0.49,1.62,3.306122448979592
123.0,54.81141970355708,3.217893452973049,79.69088681266729,3.0377069008574074,100,49,0.49,1.74,3.5510204081632653
124.0,55.029652977065105,3.2422716443975026,80.13626084023471,3.0703018493603493,100,49,0.49,1.68,3.4285714285714284
125.0,55.23818843237826,3.26492072815403,81.23398971622747,3.180312406547226,100,47,0.47,1.56,3.3191489361702127
126.0,55.44470415024611,3.2870045785096806,81.67338486062715,3.2059463764308775,100,47,0.47,1.57,3.3404255319148937
127.0,55.66744118440475,3.3102703910075,82.14729344394343,3.2307768907918955,100,47,0.47,1.59,3.382978723404255
128.0,55.88343756663565,3.332139561895827,82.60686021464745,3.251394325483505,100,47,0.47,1.46,3.106382978723404
129.0,56.10724824379152,3.3549130144216925,82.84269533361207,3.3359858162962532,100,46,0.46,1.41,3.0652173913043477
130.0,56.33002492981518,3.3777885127109513,83.32699247714177,3.3596298633444373,100,46,0.46,1.4,3.0434782608695654
131.0,56.56924799596501,3.402993434791526,83.84704262094574,3.3878117665526104,100,46,0.46,1.38,3.0
132.0,56.81303959467778,3.428873351875736,84.37702435727788,3.417159743039225,100,46,0.46,1.38,3.0
133.0,57.04647382302089,3.453760194638421,84.88449007106725,3.445491293145647,100,46,0.46,1.42,3.0869565217391304
134.0,57.28075978738476,3.4792198052237624,86.59886421858383,3.333670259850101,100,45,0.45,1.38,3.066666666666667
135.0,57.50864689556306,3.5040611454651183,87.10528001453562,3.3619416222203853,100,45,0.45,1.39,3.088888888888889
136.0,57.73095754702149,3.527756353162842,87.59930368444323,3.3864571195670075,100,45,0.45,1.35,3.0
137.0,57.934652126316315,3.551185612455138,88.63204802576966,3.445485044948233,100,44,0.44,1.24,2.8181818181818183
138.0,58.16980271334989,3.5767100282664175,89.1664811781187,3.4722584617491314,100,44,0.44,1.3,2.9545454545454546
139.0,58.402720985479704,3.6021074248061686,89.39736405220205,3.568398972177845,100,43,0.43,1.26,2.9302325581395348
140.0,58.61850136904786,3.62572863401709,89.8991788977094,3.5951778819614,100,43,0.43,1.17,2.7209302325581395
141.0,58.816200062814126,3.6471642763072842,90.35894330181698,3.61831271916959,100,43,0.43,1.15,2.6744186046511627
142.0,59.014457701948125,3.6696819474221174,91.79231404167,3.5996122525380705,100,42,0.42,1.16,2.761904761904762
143.0,59.21034834854378,3.6922261703134174,93.09210875061399,3.7600119495398943,100,40,0.4,1.18,2.95
144.0,59.401940675645704,3.714893506528955,93.72268023412428,3.8857981627953424,100,39,0.39,1.2,3.076923076923077
145.0,59.595900306675965,3.7381668980940104,95.72568289879223,3.7143349981662914,100,38,0.38,1.09,2.8684210526315788
146.0,59.78125812988269,3.760630817254614,96.21346664407305,3.745102190170802,100,38,0.38,1.12,2.9473684210526314
147.0,59.98084979439802,3.785556722622772,96.73870786648183,3.783019127700319,100,38,0.38,1.13,2.973684210526316
148.0,60.15755449694244,3.808488147029429,97.20372024159872,3.8222835476946058,100,38,0.38,1.08,2.8421052631578947
149.0,60.32573819232614,3.8317589274329,97.6463089136611,3.869390552670147,100,38,0.38,1.07,2.8157894736842106
150.0,60.48833418971296,3.854356095428429,98.07419311731059,3.9152124221900078,100,38,0.38,1.11,2.9210526315789473
151.0,60.651929195556434,3.8771538339240506,98.50470629058292,3.9613407320825,100,38,0.38,1.08,2.8421052631578947
152.0,60.828183876667524,3.9009655436242334,98.96853439877002,4.005457656821129,100,38,0.38,1.1,2.8947368421052633
153.0,60.999789337534594,3.924522625096401,99.42012771684122,4.050589443961642,100,38,0.38,1.05,2.763157894736842
154.0,61.1685490764014,3.9473425409701273,100.15538047581609,4.193734348258579,100,37,0.37,1.03,2.7837837837837838
155.0,61.34219721729411,3.971602475052923,103.07092999961885,4.109277414741298,100,35,0.35,1.1,3.142857142857143
156.0,61.51726693081341,3.9959915242864277,103.57112918110256,4.155743233065967,100,35,0.35,1.16,3.3142857142857145
157.0,61.69699382829297,4.021517325340488,104.08463460247276,4.2068339013947345,100,35,0.35,1.09,3.1142857142857143
158.0,61.87371225368309,4.046923110630763,104.58954438930165,4.2589879482020185,100,35,0.35,1.09,3.1142857142857143
159.0,62.04117391513569,4.070609626455445,105.06800627916618,4.304878646550719,100,35,0.35,1.09,3.1142857142857143
160.0,62.199777254411885,4.092837807339357,105.52115867709821,4.346348306997948,100,35,0.35,1.05,3.0
161.0,62.368560598813936,4.116386641643439,106.00339680396118,4.389268201918838,100,35,0.35,1.04,2.9714285714285715
162.0,62.535679402881605,4.140065147877639,107.45621549237134,4.454759367351507,100,34,0.34,1.0,2.9411764705882355
163.0,62.698303603844934,4.163363275015627,107.93452196579291,4.499454053615235,100,34,0.34,1.01,2.9705882352941178
164.0,62.86323526793915,4.187251676453211,108.41961509548177,4.5464928477704465,100,34,0.34,1.0,2.9411764705882355
165.0,63.02903858712335,4.2114394334472225,108.90727191661178,4.594767065996334,100,34,0.34,0.97,2.8529411764705883
166.0,63.19746789119894,4.236151103612439,110.79559732958144,4.567075103704233,100,33,0.33,0.96,2.909090909090909
167.0,63.3534851564988,4.2589172697711835,112.45379757377444,4.597379553796321,100,32,0.32,0.92,2.875
168.0,63.50715029615188,4.281313359447212,112.92824963487028,4.790931247104645,100,31,0.31,0.99,3.193548387096774
169.0,63.655778881489304,4.303404634660362,113.40769668434586,4.8360013115006835,100,31,0.31,1.06,3.4193548387096775
170.0,63.80285313690871,4.324766423002437,113.88212976634395,4.875466952079347,100,31,0.31,1.01,3.2580645161290325
171.0,63.9494863666752,4.346514342376372,114.35514018494553,4.918670537811401,100,31,0.31,1.02,3.2903225806451615
172.0,64.09209258518814,4.367790196160356,115.29806469990078,5.105356476692665,100,30,0.3,1.11,3.7
173.0,64.23029810441408,4.388779277995607,115.75874976398715,5.15015413178861,100,30,0.3,1.1,3.6666666666666665
174.0,64.37546686442688,4.410584644398755,116.24264563069657,5.194440093358862,100,30,0.3,1.12,3.7333333333333334
175.0,64.50909539212036,4.431350172285905,119.08112710953957,4.827013673450273,100,29,0.29,1.05,3.6206896551724137
176.0,64.65508437487652,4.4534378686235545,119.58453739490568,4.8707265026638344,100,29,0.29,1.01,3.4827586206896552
177.0,64.79143132822094,4.4734598335684606,120.05469930298986,4.904367687138186,100,29,0.29,1.0,3.4482758620689653
178.0,64.91670228461898,4.49248395487535,120.48666811815552,4.941917367361506,100,29,0.29,0.95,3.2758620689655173
179.0,65.04014169394559,4.511471049843394,120.91232125376447,4.98124150059643,100,29,0.29,0.92,3.1724137931034484
180.0,65.15886243595004,4.529957439716187,121.32170312274539,5.021210923770465,100,29,0.29,0.93,3.206896551724138
181.0,65.27741381265973,4.548765125614304,121.73050097346842,5.064600332575115,100,29,0.29,0.93,3.206896551724138
182.0,65.393945526457,4.567685164215289,122.13233446932114,5.11162242113279,100,29,0.29,0.92,3.1724137931034484
183.0,65.51714536947523,4.587580568533027,122.55716151421156,5.159763501316176,100,29,0.29,0.96,3.310344827586207
184.0,65.62467937574986,4.605021307208327,122.92796843239995,5.202269676644422,100,29,0.29,0.89,3.0689655172413794
185.0,65.73112819007008,4.6207981364543596,125.38912675499793,4.964568273121085,100,28,0.28,0.89,3.1785714285714284
186.0,65.85239392234968,4.638246991624243,125.82221865599654,4.984347334608587,100,28,0.28,0.97,3.4642857142857144
187.0,65.98002411375367,4.656788185278502,126.27804076815359,5.007011840046708,100,28,0.28,1.01,3.607142857142857
188.0,66.11321285070746,4.676025023787409,126.7537148287028,5.028972494498001,100,28,0.28,1.01,3.607142857142857
189.0,66.24197077202867,4.695068801156216,127.21356454770718,5.0553260098550625,100,28,0.28,0.95,3.392857142857143
190.0,66.36670555816646,4.713552575368621,128.7809658067113,5.142640499614774,100,27,0.27,0.97,3.5925925925925926
191.0,66.48691525490261,4.732453039508693,129.22618690573407,5.178940222273991,100,27,0.27,1.02,3.7777777777777777
192.0,66.61592252316615,4.752205370018288,129.70399160300641,5.210672895080609,100,27,0.27,1.0,3.7037037037037037
193.0,66.74376369163403,4.771723455377755,130.17747741214674,5.241043242159609,100,27,0.27,0.95,3.5185185185185186
194.0,66.84966049481784,4.788503417848147,130.569687794309,5.273779958121566,100,27,0.27,0.87,3.2222222222222223
195.0,66.96029116170956,4.80580878816365,130.9794310050191,5.304824319112102,100,27,0.27,0.88,3.259259259259259
196.0,67.06504957074883,4.822777247306052,131.36742511257194,5.341380646579845,100,27,0.27,0.85,3.1481481481481484
197.0,67.17273391998422,4.840785662257149,131.76625603566598,5.385845728925875,100,27,0.27,0.81,3.0
198.0,67.2828780738418,4.85894201700121,133.6122750563333,5.438986218050892,100,26,0.26,0.81,3.1153846153846154
199.0,67.38853236478373,4.877078191534017,134.01863771380224,5.487325425182726,100,26,0.26,0.77,2.9615384615384617
200.0,67.49036992252938,4.8944029738399895,134.41032062820858,5.531434508089862,100,26,0.26,0.76,2.923076923076923
201.0,67.5886305643812,4.911107461981058,134.78824617379257,5.573510463140578,100,26,0.26,0.77,2.9615384615384617
