time,x,active_density_mean,active_density_sem,duct_density_mean,duct_density_sem,n_seeds
200.0,166.83333333333334,5.714285714285714e-05,5.7142857142857135e-05,0.0004857142857142857,0.00030404406802293993,100
200.0,169.16666666666669,8.571428571428571e-05,8.57142857142857e-05,0.0002,0.0001421628148446409,100
200.0,171.5,0.0,0.0,8.571428571428571e-05,8.571428571428569e-05,100
200.0,173.83333333333334,0.0,0.0,8.571428571428571e-05,8.571428571428569e-05,100
200.0,176.16666666666669,2.857142857142857e-05,2.8571428571428567e-05,0.0,0.0,100
200.0,178.5,0.0,0.0,0.0,0.0,100
200.0,180.83333333333334,0.0,0.0,0.0,0.0,100
200.0,183.16666666666669,0.0,0.0,0.0,0.0,100
200.0,185.5,0.0,0.0,0.0,0.0,100
200.0,187.83333333333334,0.0,0.0,0.0,0.0,100
200.0,190.16666666666669,0.0,0.0,0.0,0.0,100
200.0,192.5,0.0,0.0,0.0,0.0,100
200.0,194.83333333333334,0.0,0.0,0.0,0.0,100
200.0,197.16666666666669,0.0,0.0,0.0,0.0,100
200.0,199.5,0.0,0.0,0.0,0.0,100
200.0,201.83333333333334,0.0,0.0,0.0,0.0,100
200.0,204.16666666666669,0.0,0.0,0.0,0.0,100
200.0,206.5,0.0,0.0,0.0,0.0,100
200.0,208.83333333333334,0.0,0.0,0.0,0.0,100
200.0,211.16666666666669,0.0,0.0,0.0,0.0,100
200.0,213.5,0.0,0.0,0.0,0.0,100
200.0,215.83333333333334,0.0,0.0,0.0,0.0,100
200.0,218.16666666666669,0.0,0.0,0.0,0.0,100
200.0,220.5,0.0,0.0,0.0,0.0,100
200.0,222.83333333333334,0.0,0.0,0.0,0.0,100
200.0,225.16666666666669,0.0,0.0,0.0,0.0,100
200.0,227.5,0.0,0.0,0.0,0.0,100
200.0,229.83333333333337,0.0,0.0,0.0,0.0,100
200.0,232.16666666666669,0.0,0.0,0.0,0.0,100
200.0,234.5,0.0,0.0,0.0,0.0,100
200.0,236.83333333333337,0.0,0.0,0.0,0.0,100
200.0,239.16666666666669,0.0,0.0,0.0,0.0,100
200.0,241.5,0.0,0.0,0.0,0.0,100
200.0,243.83333333333337,0.0,0.0,0.0,0.0,100
200.0,246.16666666666669,0.0,0.0,0.0,0.0,100
200.0,248.5,0.0,0.0,0.0,0.0,100
200.0,250.83333333333337,0.0,0.0,0.0,0.0,100
200.0,253.16666666666669,0.0,0.0,0.0,0.0,100
200.0,255.5,0.0,0.0,0.0,0.0,100
200.0,257.83333333333337,0.0,0.0,0.0,0.0,100
200.0,260.1666666666667,0.0,0.0,0.0,0.0,100
200.0,262.5,0.0,0.0,0.0,0.0,100
200.0,264.83333333333337,0.0,0.0,0.0,0.0,100
200.0,267.1666666666667,0.0,0.0,0.0,0.0,100
200.0,269.5,0.0,0.0,0.0,0.0,100
200.0,271.83333333333337,0.0,0.0,0.0,0.0,100
200.0,274.1666666666667,0.0,0.0,0.0,0.0,100
200.0,276.5,0.0,0.0,0.0,0.0,100
200.0,278.83333333333337,0.0,0.0,0.0,0.0,100
220.0,1.1666666666666667,0.0,0.0,0.014228571428571429,0.0015123922928031758,100
220.0,3.5,0.0,0.0,0.022285714285714287,0.002120275435913775,100
220.0,5.833333333333334,0.0,0.0,0.022885714285714287,0.0020895219153369187,100
220.0,8.166666666666668,0.0,0.0,0.02268571428571428,0.0020706228218427447,100
220.0,10.5,0.0,0.0,0.022571428571428572,0.0018067876328433936,100
220.0,12.833333333333334,2.857142857142857e-05,2.8571428571428567e-05,0.023857142857142858,0.0021859071489668427,100
220.0,15.166666666666668,0.0,0.0,0.02091428571428571,0.002368932429926009,100
220.0,17.5,0.0,0.0,0.020742857142857143,0.0023085511407392235,100
220.0,19.833333333333336,0.0,0.0,0.021457142857142862,0.0023209744255517214,100
220.0,22.166666666666668,0.0,0.0,0.02377142857142857,0.00279141718395281,100
220.0,24.5,5.714285714285714e-05,4.020151261036847e-05,0.021742857142857144,0.0024375591266634355,100
220.0,26.833333333333336,0.0,0.0,0.018771428571428567,0.002054806674104586,100
220.0,29.166666666666668,0.0,0.0,0.018000000000000002,0.0024489005690542026,100
220.0,31.500000000000004,8.571428571428571e-05,8.57142857142857e-05,0.019771428571428572,0.002882622320204298,100
220.0,33.833333333333336,2.857142857142857e-05,2.8571428571428567e-05,0.01717142857142857,0.0022894972302913695,100
220.0,36.16666666666667,0.0,0.0,0.017228571428571426,0.002240702175187299,100
220.0,38.5,0.0,0.0,0.01817142857142857,0.002445200685104387,100
220.0,40.833333333333336,2.857142857142857e-05,2.8571428571428567e-05,0.01714285714285714,0.0023076151348961757,100
220.0,43.16666666666667,0.0,0.0,0.0148,0.0020208682471848332,100
220.0,45.5,0.0,0.0,0.01657142857142857,0.0023734948142933934,100
220.0,47.833333333333336,0.0,0.0,0.01602857142857143,0.0023647570405111997,100
220.0,50.16666666666667,0.0,0.0,0.014685714285714285,0.002477861573978252,100
220.0,52.5,0.0,0.0,0.01482857142857143,0.0026122130422196986,100
220.0,54.833333333333336,0.0,0.0,0.013171428571428574,0.0020940157788433542,100
220.0,57.16666666666667,0.0,0.0,0.012885714285714287,0.0019140444809342461,100
220.0,59.5,5.714285714285714e-05,5.7142857142857135e-05,0.013314285714285716,0.002272044259355621,100
220.0,61.83333333333334,0.0,0.0,0.011200000000000002,0.0016913716304131875,100
220.0,64.16666666666667,5.714285714285714e-05,5.7142857142857135e-05,0.010657142857142856,0.0016519972856975807,100
220.0,66.5,0.0,0.0,0.009628571428571433,0.001616068050270321,100
220.0,68.83333333333334,5.714285714285714e-05,5.7142857142857135e-05,0.010514285714285716,0.0017404828527478034,100
220.0,71.16666666666667,0.0,0.0,0.010714285714285711,0.0017675118455326186,100
220.0,73.5,2.857142857142857e-05,2.8571428571428567e-05,0.0108,0.001994252719309286,100
220.0,75.83333333333334,0.0,0.0,0.010057142857142858,0.001823134051443298,100
220.0,78.16666666666667,2.857142857142857e-05,2.8571428571428567e-05,0.012285714285714287,0.0025284201942365045,100
220.0,80.5,0.0,0.0,0.01122857142857143,0.0023974338648356003,100
220.0,82.83333333333334,0.0,0.0,0.0114,0.0022815600777480157,100
220.0,85.16666666666667,0.0,0.0,0.011657142857142857,0.0023270717291062797,100
220.0,87.5,0.0,0.0,0.010599999999999998,0.0021760469607019907,100
220.0,89.83333333333334,2.857142857142857e-05,2.8571428571428567e-05,0.011485714285714287,0.0029258633169113655,100
220.0,92.16666666666667,2.857142857142857e-05,2.8571428571428574e-05,0.009685714285714284,0.002119067561557991,100
220.0,94.5,8.571428571428571e-05,6.362900095817534e-05,0.0098,0.0020866628928621275,100
220.0,96.83333333333334,0.0,0.0,0.007828571428571428,0.0017483956187729316,100
220.0,99.16666666666667,2.857142857142857e-05,2.8571428571428567e-05,0.006799999999999997,0.001489206684501892,100
220.0,101.5,5.714285714285714e-05,5.714285714285715e-05,0.006485714285714286,0.0015019289459384225,100
220.0,103.83333333333334,0.0,0.0,0.0067428571428571425,0.001768045925466254,100
220.0,106.16666666666667,0.0,0.0,0.006457142857142858,0.0016463799359273169,100
220.0,108.5,2.857142857142857e-05,2.8571428571428567e-05,0.006342857142857143,0.0015845991424909371,100
220.0,110.83333333333334,8.571428571428571e-05,6.362900095817531e-05,0.005542857142857143,0.001285358296074992,100
220.0,113.16666666666667,0.00011428571428571428,9.007658392131569e-05,0.006485714285714286,0.001534515959195258,100
220.0,115.5,2.857142857142857e-05,2.8571428571428574e-05,0.005857142857142858,0.0014491305619900752,100
220.0,117.83333333333334,2.857142857142857e-05,2.8571428571428574e-05,0.005228571428571429,0.0014472402101699628,100
220.0,120.16666666666669,0.0,0.0,0.005085714285714285,0.0013976922405371955,100
220.0,122.5,2.857142857142857e-05,2.8571428571428567e-05,0.005457142857142858,0.0014346738349097772,100
220.0,124.83333333333334,0.0,0.0,0.005,0.0013922511354197238,100
220.0,127.16666666666669,2.857142857142857e-05,2.8571428571428567e-05,0.004114285714285715,0.001106432532921568,100
