time,x,active_density_mean,active_density_sem,duct_density_mean,duct_density_sem,n_seeds
240.0,143.5,0.0,0.0,0.020136054421768707,0.005702287371085129,21
240.0,145.83333333333334,0.00040816326530612246,0.00029808030340417206,0.019727891156462587,0.005137203097210844,21
240.0,148.16666666666669,0.00013605442176870748,0.00013605442176870745,0.016462585034013606,0.005344878521565482,21
240.0,150.5,0.0,0.0,0.017006802721088437,0.005766685565312311,21
240.0,152.83333333333334,0.00013605442176870748,0.00013605442176870745,0.014829931972789116,0.004362660931481244,21
240.0,155.16666666666669,0.00027210884353741496,0.0002721088435374149,0.012789115646258505,0.0038666752837562624,21
240.0,157.5,0.00027210884353741496,0.0002721088435374149,0.012108843537414966,0.003918036645152827,21
240.0,159.83333333333334,0.00013605442176870748,0.00013605442176870745,0.010476190476190476,0.003235693386926748,21
240.0,162.16666666666669,0.0,0.0,0.01578231292517007,0.005760422750720503,21
240.0,164.5,0.00027210884353741496,0.00018753807825973092,0.014285714285714294,0.004377697696668972,21
240.0,166.83333333333334,0.00013605442176870748,0.00013605442176870745,0.014285714285714287,0.005714285714285714,21
240.0,169.16666666666669,0.00027210884353741496,0.00018753807825973092,0.011700680272108844,0.0046318488518501235,21
240.0,171.5,0.00027210884353741496,0.0002721088435374149,0.010204081632653062,0.004286038212572065,21
240.0,173.83333333333334,0.00013605442176870748,0.00013605442176870745,0.00598639455782313,0.0020669528179410005,21
240.0,176.16666666666669,0.0,0.0,0.005714285714285715,0.0022043335708870275,21
240.0,178.5,0.0,0.0,0.006530612244897959,0.002864906846611459,21
240.0,180.83333333333334,0.00027210884353741496,0.0002721088435374149,0.004081632653061225,0.0015470769776544035,21
240.0,183.16666666666669,0.0,0.0,0.002993197278911565,0.001190767699975024,21
240.0,185.5,0.00027210884353741496,0.00018753807825973092,0.0021768707482993197,0.0009435940617360384,21
240.0,187.83333333333334,0.0008163265306122449,0.0005626142347791927,0.0025850340136054422,0.0015003046260778474,21
240.0,190.16666666666669,0.00013605442176870748,0.00013605442176870745,0.0010884353741496598,0.0010884353741496596,21
240.0,192.5,0.00013605442176870748,0.00013605442176870745,0.0025850340136054422,0.002585034013605442,21
240.0,194.83333333333334,0.0,0.0,0.0006802721088435374,0.0006802721088435374,21
240.0,197.16666666666669,0.0,0.0,0.0,0.0,21
240.0,199.5,0.0,0.0,0.0,0.0,21
240.0,201.83333333333334,0.0,0.0,0.0,0.0,21
240.0,204.16666666666669,0.0,0.0,0.0,0.0,21
240.0,206.5,0.0,0.0,0.0,0.0,21
240.0,208.83333333333334,0.0,0.0,0.0,0.0,21
240.0,211.16666666666669,0.0,0.0,0.0,0.0,21
240.0,213.5,0.0,0.0,0.0,0.0,21
240.0,215.83333333333334,0.0,0.0,0.0,0.0,21
240.0,218.16666666666669,0.0,0.0,0.0,0.0,21
240.0,220.5,0.0,0.0,0.0,0.0,21
240.0,222.83333333333334,0.0,0.0,0.0,0.0,21
240.0,225.16666666666669,0.0,0.0,0.0,0.0,21
240.0,227.5,0.0,0.0,0.0,0.0,21
240.0,229.83333333333337,0.0,0.0,0.0,0.0,21
240.0,232.16666666666669,0.0,0.0,0.0,0.0,21
240.0,234.5,0.0,0.0,0.0,0.0,21
240.0,236.83333333333337,0.0,0.0,0.0,0.0,21
240.0,239.16666666666669,0.0,0.0,0.0,0.0,21
240.0,241.5,0.0,0.0,0.0,0.0,21
240.0,243.83333333333337,0.0,0.0,0.0,0.0,21
240.0,246.16666666666669,0.0,0.0,0.0,0.0,21
240.0,248.5,0.0,0.0,0.0,0.0,21
240.0,250.83333333333337,0.0,0.0,0.0,0.0,21
240.0,253.16666666666669,0.0,0.0,0.0,0.0,21
240.0,255.5,0.0,0.0,0.0,0.0,21
240.0,257.83333333333337,0.0,0.0,0.0,0.0,21
240.0,260.1666666666667,0.0,0.0,0.0,0.0,21
240.0,262.5,0.0,0.0,0.0,0.0,21
240.0,264.83333333333337,0.0,0.0,0.0,0.0,21
240.0,267.1666666666667,0.0,0.0,0.0,0.0,21
240.0,269.5,0.0,0.0,0.0,0.0,21
240.0,271.83333333333337,0.0,0.0,0.0,0.0,21
240.0,274.1666666666667,0.0,0.0,0.0,0.0,21
240.0,276.5,0.0,0.0,0.0,0.0,21
240.0,278.83333333333337,0.0,0.0,0.0,0.0,21
260.0,1.1666666666666667,0.0,0.0,0.01495798319327731,0.005810789173099297,17
260.0,3.5,0.0,0.0,0.0280672268907563,0.00952735145868912,17
260.0,5.833333333333334,0.0,0.0,0.027899159663865542,0.007372483035472221,17
260.0,8.166666666666668,0.0,0.0,0.02453781512605042,0.006217635644597412,17
260.0,10.5,0.0,0.0,0.018991596638655465,0.003957617424980376,17
260.0,12.833333333333334,0.0,0.0,0.021008403361344536,0.005894944506653979,17
260.0,15.166666666666668,0.0,0.0,0.017142857142857147,0.0026949777665251397,17
260.0,17.5,0.0,0.0,0.025210084033613446,0.007093253368123585,17
260.0,19.833333333333336,0.0,0.0,0.030588235294117663,0.007328530910016064,17
