N,tiempo_exhaustivo,tiempo_kdtree,aceleracion
100,0.0006472999230027199,0.00010620011016726494,6.095096530344685
1000,0.016458399826660752,0.0010175998322665691,16.173744633980377
10000,1.3813392000738531,0.02536060009151697,54.467922489574924
100000,213.55848350003362,1.240885900100693,172.10162794395856
